houseArea,houseAge,houseFloorSum,distance,houseBedroom,houseBathroom,houseLivingRoom,busAround,shopping_mallAround,parkAround,subwayAround,schoolAround,houseOrientation_东北,houseOrientation_东南,houseOrientation_北,houseOrientation_南,houseOrientation_南北,houseOrientation_西,houseOrientation_西北,houseOrientation_西南,houseHousingPeriod_满二年,houseHousingPeriod_满五年,houseFloorType_低层,houseFloorType_高层,unitPrice
0.4260537605502462,-1.0292780668426091,0.44686046225677084,0.4681047145631576,1.0,1.0,2.0,8.0,10.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,9.163353580751846
0.6532116350679142,-1.1355656721494642,0.7036864565119131,0.5598580832459235,2.0,2.0,2.0,10.0,10.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,10.306282432088414
-0.15334120386559918,-1.0292780668426091,-0.9656825061465114,3.4258087640724924,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,8.897819009510757
-0.3691083267198931,-1.1355656721494642,-0.9656825061465114,0.6589085800806924,2.0,1.0,2.0,5.0,10.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,8.984066927653044
0.6186012742445859,0.2461731968396535,2.373055419170338,-1.1381418285166518,2.0,1.0,2.0,10.0,10.0,2.0,5.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,11.27587313346977
0.22299170685894623,0.13988559153279828,-0.19520452338108477,-0.4939506681147699,1.0,1.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,10.992352489749358
0.23241098227288987,0.6713236180670744,-0.7088565118913692,-0.4536546182049002,2.0,1.0,2.0,10.0,10.0,0.0,1.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,10.98512321699712
-0.32529774339922424,-1.0292780668426091,1.730990433532482,-1.0926643166388659,1.0,2.0,2.0,10.0,10.0,2.0,3.0,10.0,0,0,0,1,0,0,0,0,0,1,0,1,10.819778284410283
-1.1138882431712631,-1.0292780668426091,0.7036864565119131,2.0348368024998638,1.0,1.0,2.0,10.0,5.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,9.339876293325217
0.4635118092894182,0.6713236180670744,-0.8372695090189404,-0.7558553678345682,2.0,2.0,2.0,10.0,10.0,3.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,11.038383553281484
0.3588045151530197,-0.7104152509220435,0.19003446800162857,0.30965064200963077,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.518078420190298
-0.12924538303923114,-0.497840040308333,-0.5804435147637981,0.316642748594253,2.0,1.0,2.0,10.0,10.0,0.0,1.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,10.980195005816189
-1.0043617848695912,-1.3481408827631747,-0.19520452338108477,2.328444081418308,1.0,1.0,1.0,10.0,5.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,9.307467082706905
0.3086413972508537,0.3524608021465087,1.730990433532482,-1.1192709940517018,1.0,1.0,2.0,10.0,10.0,0.0,3.0,10.0,0,0,0,1,0,0,0,0,0,1,0,1,11.375259823819494
0.456502115958111,0.2461731968396535,-0.8372695090189404,-0.3863405978808836,2.0,2.0,2.0,10.0,10.0,3.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,11.196061719154867
0.3756715897314771,0.6713236180670744,-0.8372695090189404,-0.933440011275912,2.0,2.0,2.0,10.0,10.0,2.0,3.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,11.22819902034408
-0.28827780049325913,-0.2852648296946226,0.06162147087405747,0.19522736398212617,1.0,1.0,2.0,10.0,10.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,10.73541793579221
0.11916062438896122,0.4587484074533639,-0.19520452338108477,-0.8365509634760551,1.0,1.0,2.0,10.0,10.0,4.0,4.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,11.427541853360504
-0.19758989301947463,-0.7104152509220435,-0.8372695090189404,0.5365603619491653,2.0,2.0,2.0,10.0,10.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,10.735352652407895
0.1073317668923805,0.13988559153279828,-0.3236175205086559,0.16143554267958546,1.0,1.0,2.0,10.0,10.0,0.0,3.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,11.007883085959966
-0.9020640728158293,-1.1355656721494642,0.7036864565119131,0.4244296588283595,0.0,1.0,2.0,4.0,9.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,10.20625526240595
-0.060243714309177916,-0.2852648296946226,-0.5804435147637981,-0.7428564644680338,1.0,1.0,1.0,10.0,10.0,3.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,11.335961530452709
0.09090279814712968,-1.3481408827631747,1.9878164277876242,-0.987165743673436,2.0,2.0,2.0,10.0,10.0,3.0,3.0,10.0,0,0,0,0,1,0,0,0,0,1,1,0,10.815770263012745
0.24423983976947058,0.6713236180670744,-0.19520452338108477,-0.6172365773637718,1.0,1.0,2.0,10.0,10.0,2.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,11.433200206904234
-0.14063613470260494,-0.3915524350014778,-0.19520452338108477,1.726621040120543,2.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,10.447002994124777
-0.13231212387167798,-0.7104152509220435,0.19003446800162857,-0.5344551259646825,1.0,1.0,2.0,10.0,10.0,0.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,11.302957236647039
-0.8028331015945145,-1.45442848807003,0.7036864565119131,-0.45290621744354825,1.0,2.0,2.0,10.0,10.0,5.0,3.0,10.0,0,0,0,0,1,0,0,0,0,1,1,0,10.764223290287964
0.09090279814712968,-1.3481408827631747,2.1162294249151956,-1.0395585013483841,2.0,2.0,2.0,10.0,10.0,2.0,3.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,11.184421397998193
-0.28017284257893527,-0.9229904615357539,0.7036864565119131,0.5128938355799351,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,10.063819091438468
-0.1610080559467161,-1.2418532774563196,0.9605124507670553,0.07796095475645311,1.0,1.0,2.0,10.0,10.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,10.941960518277911
-0.6249621333125992,1.3090492499082056,-0.8372695090189404,-0.37393190631439854,2.0,1.0,1.0,10.0,10.0,3.0,3.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,10.704681637179208
0.19473388061711472,0.9901864339876401,-0.8372695090189404,0.06475406737617255,2.0,2.0,2.0,10.0,10.0,1.0,0.0,6.0,0,0,0,0,1,0,0,0,0,1,1,0,10.859652630053144
0.4293395542992965,0.2461731968396535,-0.9656825061465114,0.08030001149252108,2.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.980654865992737
0.17151427145716047,0.03359798622594307,-0.3236175205086559,-0.478988926795169,1.0,1.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,11.25364942701863
-0.32858353714827454,0.2461731968396535,-0.8372695090189404,-0.24135758080016234,1.0,1.0,1.0,10.0,10.0,0.0,5.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,11.127674664112304
0.017958176918216114,-0.17897722438776736,0.7036864565119131,-0.8699026281925599,1.0,1.0,1.0,10.0,10.0,4.0,3.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,11.360473341778551
1.300951109464003,0.13988559153279828,-0.8372695090189404,-0.5352235345807151,3.0,2.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,11.511384277951398
0.7268134150466378,-0.6041276456151883,-0.7088565118913692,-1.0693761130657444,2.0,2.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.503038084358488
0.09878870314485005,0.5650360127602192,-0.452030517636227,-0.6302717034297969,2.0,1.0,2.0,10.0,10.0,2.0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,11.132455362751363
-1.0131239015337248,-1.0292780668426091,0.44686046225677084,0.48497129319345333,0.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,10.349774655164548
0.9377613737356582,0.8838988286807848,-0.8372695090189404,0.16614676305674392,2.0,2.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,11.16075464791978
-0.5180643100101671,-0.6041276456151883,0.7036864565119131,-0.1908940706125784,1.0,1.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,11.564226759325779
0.7176131925492977,0.2461731968396535,-0.19520452338108477,-0.03243471871164009,2.0,2.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,11.28893155220118
-0.18335145344025713,0.5650360127602192,-0.8372695090189404,-0.7020277428492284,1.0,1.0,1.0,10.0,10.0,1.0,3.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,10.638831781795862
-1.0240765473638922,0.8838988286807848,-0.8372695090189404,2.0904254313048134,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,10.877178891141387
-0.810061847842425,1.0964740392944952,-0.8372695090189404,-0.007812592589100208,1.0,1.0,1.0,10.0,10.0,0.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,10.76981042703236
-0.6639535524679941,0.8838988286807848,-0.8372695090189404,-0.5212107969133281,1.0,1.0,1.0,10.0,10.0,0.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,11.109907360505115
-0.00986154349040851,0.6713236180670744,-0.8372695090189404,-0.15209829353756504,1.0,1.0,2.0,10.0,10.0,3.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,11.040823636042266
0.006786478171445448,0.2461731968396535,-0.19520452338108477,0.10232821908374042,1.0,1.0,2.0,10.0,10.0,0.0,0.0,6.0,0,0,0,1,0,0,0,0,0,0,0,1,11.288118030169317
-0.16845585511122987,-1.0292780668426091,0.7036864565119131,-0.0735341149762767,1.0,1.0,2.0,10.0,10.0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,10.431642158423893
-0.21861897301339553,1.0964740392944952,-0.8372695090189404,-0.09911321892066643,2.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,11.007485313480576
0.16340931354283666,-0.07268961908091215,-0.5804435147637981,-0.6967175599426771,1.0,1.0,2.0,10.0,10.0,2.0,1.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,11.449911115026719
-0.25980092133482446,0.8838988286807848,-0.8372695090189404,-0.8518569037923583,1.0,1.0,1.0,10.0,10.0,1.0,1.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,11.193105801390558
0.7982246658593278,-0.8167028562288987,2.2446424220427668,-0.8718497242017208,2.0,2.0,2.0,10.0,10.0,4.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,11.19437172885136
0.574790690923917,-0.8167028562288987,1.859403430660053,-1.1544814827370793,3.0,2.0,2.0,10.0,10.0,2.0,4.0,10.0,0,0,0,1,0,0,0,0,0,1,0,1,11.814118353899955
-0.04885296264580379,-0.497840040308333,0.19003446800162857,-0.33275182388314994,2.0,1.0,1.0,8.0,10.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,1,10.74645461999144
