ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseLivingRoom,houseBathroom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum,subwayAround,parkAround,schoolAround,busAround,shopping_mallAround
394,宝山顾村电台路398弄怡园,121.36152563496132,31.352225866803735,23825,385,161.6,4,2,2,南北,16.0,0,,,5.0,0,0,7,10,10
395,闵行莘庄北广场黎明路155弄星丰苑,121.37435733652086,31.129671193795375,48731,378,77.57,3,1,1,南,26.0,0,,中层,6.0,2,0,10,10,10
396,长宁中山公园娄山关路999弄春天花园,121.39875926812047,31.21897779014101,79602,1600,201,4,3,4,南北,19.0,1,满五年,,3.0,2,3,10,10,10
397,松江九亭涞坊路1033弄馨亭家苑(别墅),121.30091582950391,31.149240511986818,58414,1340,229.4,4,2,4,南,16.0,0,,,1.0,0,0,2,10,10
398,嘉定南翔栖林路425弄森林公馆(西区),121.31084458394956,31.31105249658001,47834,415,86.76,2,2,1,南北,14.0,0,,高层,27.0,1,0,6,10,10
399,浦东曹路银峰路676弄金海华城华康佳苑,121.68647965475186,31.267116129036186,36943,290,78.5,2,2,1,南,7.0,0,,低层,18.0,0,0,10,10,10
400,长宁仙霞茅台路455弄茅台新苑,121.38917762898144,31.211199613511425,59912,418,69.77,2,1,1,南,29.0,0,,中层,24.0,0,2,10,10,10
401,闵行莘庄南广场宝城路155弄名都新城(二期),121.38736639066568,31.106723584879756,67200,858,127.68,3,2,2,南,22.0,1,满五年,中层,11.0,2,3,10,10,10
402,"普陀长风梅川路799弄,中江路1070弄,大渡河路1262弄芝巷小区",121.38950032307635,31.2383325194411,55875,312.9,56,2,1,1,南北,26.0,1,,中层,6.0,1,0,7,10,10
403,闵行华漕宁虹路1101弄爱博一村,121.30634973131534,31.21060930547981,45839,580,126.53,3,2,2,南北,15.0,0,,中层,13.0,0,0,5,10,10
404,松江松江新城荣乐中路18弄谷水苑,121.2361406548849,31.023214781628106,31346,278,88.69,3,2,2,南北,12.0,0,,高层,6.0,1,1,10,10,10
405,黄浦五里桥局门路620号重矿大厦,121.47820627594675,31.20165653671059,72691,798,109.78,2,2,1,南,27.0,1,,中层,24.0,3,3,10,10,10
406,青浦青浦新城漕穗北路115弄新城忆华里(一期),121.08989948784492,31.150075344838335,35133,300,85.39,2,2,1,南北,12.0,1,满五年,,5.0,0,0,3,10,10
407,宝山杨行月城路300弄同盛嘉园(东区),121.43048544188437,31.380525859828598,38555,480,124.5,3,2,2,南北,16.0,1,满五年,高层,11.0,2,0,1,7,10
408,杨浦新江湾城政和路999弄合生江湾国际公寓,121.51079752398273,31.337991201743318,62333,650,104.28,2,1,1,西南,17.0,0,,低层,11.0,1,1,6,10,10
409,"浦东三林凌兆路99弄,凌兆路127弄岭南苑",121.48797011303965,31.14452089109096,52729,485,91.98,2,2,2,南北,21.0,1,满五年,低层,6.0,2,0,1,10,10
410,青浦青浦新城青竹路161弄中铁逸都(一期),121.12696511547401,31.156840946221866,33714,310,91.95,2,2,1,南北,10.0,0,,低层,10.0,2,1,10,10,10
411,闵行梅陇罗秀路1651弄罗秀新苑,121.40568189196519,31.128879462191176,51334,385,75,2,2,1,南北,24.0,1,,中层,6.0,2,1,10,10,10
412,"宝山大华华灵路1895弄,华灵路1885弄,真金路1039弄康泰新城",121.40002029891049,31.28438899165222,40839,598,146.43,3,2,2,南,22.0,0,,高层,6.0,2,1,9,10,10
413,宝山通河新村通河二村1-156号通河二村,121.44586586131021,31.335267235284977,38832,238,61.29,2,1,1,南,32.0,0,,低层,6.0,1,1,10,10,10
414,"静安南京西路延平路85号,83号金叶公寓",121.43671639836167,31.229878754543414,83598,817,97.73,2,2,1,南北,27.0,0,,高层,24.0,3,2,10,10,10
415,宝山罗南美平路696弄美罗家园宝欣苑一村,121.33476970977819,31.390578164719376,31303,260,83.06,3,1,1,南北,9.0,0,满二年,中层,18.0,0,0,0,3,8
416,黄浦五里桥斜土路85弄复兴佳苑,121.47889041390007,31.208809613903796,94794,1158,122.16,2,2,2,南北,20.0,0,,高层,25.0,3,1,10,10,10
417,浦东周浦周阳路399弄汇福家园泰丰里,121.59855676390117,31.094261296483037,33067,260,78.63,2,1,1,南北,8.0,0,,低层,18.0,0,0,10,10,10
418,普陀长寿路长寿路800弄上海苏堤春晓名苑,121.42501403106355,31.23861756716584,78058,1085,139,3,2,2,南北,18.0,1,满五年,低层,18.0,3,0,10,10,10
419,"浦东周浦沪南路3419,3467号,年家浜路526,528号万达广场(周浦)",121.56513717102746,31.11688474022548,19298,83,43.01,2,1,1,南北,9.0,1,满五年,低层,21.0,1,0,2,10,10
420,闵行古美罗阳沪闵路6988弄莲浦花苑,121.39042562246385,31.12888691786205,59070,820,138.82,3,2,2,南北,22.0,1,满五年,中层,10.0,1,0,10,10,10
421,浦东世纪公园樱花路801弄大唐盛世花园(二期),121.55554861105605,31.211327513476324,104860,2080,198.36,4,2,2,南北,19.0,1,,低层,12.0,2,3,10,10,10
422,闵行莘庄南广场珠城路99弄11-33号中祥哥德堡,121.38085774816919,31.10516362851883,66745,739,110.72,2,2,2,南,20.0,0,,中层,14.0,0,1,9,10,10
423,闵行龙柏金汇龙柏二村1-253号龙柏二村,121.35682801565028,31.183206784912283,49033,299,60.98,2,1,1,南,30.0,0,,低层,6.0,0,3,10,10,10
424,浦东北蔡北艾路1077弄大华锦绣华城十一街区,121.53062584801053,31.183233530911934,95183,1298,136.37,3,2,2,南,12.0,1,满五年,中层,12.0,1,2,10,10,10
425,闵行七宝佳宝一村1-51号佳宝一村,121.34162685412912,31.156195378248967,62810,368,58.59,2,1,1,南,30.0,1,,低层,7.0,2,1,2,10,10
426,浦东北蔡成山路1066弄1-37号凯利海华府,121.51634533841002,31.175499960206352,83422,1416,169.74,4,2,2,南北,5.0,0,,中层,29.0,1,0,10,10,10
427,普陀华东师大大渡河路168弄北岸长风,121.3902791450027,31.223149383413663,38000,380,100,3,2,2,南北,9.0,1,满五年,中层,22.0,2,2,10,10,10
428,浦东金杨新村博山东路811弄东方知音苑,121.5705612493617,31.26030433635409,85309,860,100.81,3,2,1,南北,21.0,0,,中层,11.0,3,3,10,10,10
429,松江九亭九新公路307弄开天公寓,121.31821207213184,31.12691927227466,34814,399,114.61,3,2,2,南,21.0,0,,高层,6.0,0,0,3,10,10
430,"浦东金桥博兴路1185弄,博兴路1383弄,东陆路1268弄东二小区",121.5921096990152,31.270659847963604,42157,215,51,1,1,1,南,27.0,0,,高层,6.0,3,1,10,10,10
431,"静安阳城永和原平路777弄,原平路689弄,高平路860弄,高平路774弄永和二村",121.42493615920596,31.294056583906706,50765,269,52.99,2,1,1,南,26.0,1,满五年,中层,6.0,2,0,6,10,10
432,嘉定江桥新城曹安路1989号江桥小区,121.3438807940594,31.25931552138137,15129,59,39,2,1,1,南北,12.0,0,,中层,11.0,0,1,4,10,10
433,黄浦豫园人民路885号淮海中华大厦,121.47882248952986,31.227632639011787,50197,512,102,3,2,2,南北,6.0,0,,高层,18.0,4,10,10,10,10
434,浦东高行俱进路285弄幸福小镇明丰绿都(公寓住宅),121.60385325452292,31.30308261747058,44903,588,130.95,3,2,2,南北,16.0,0,,中层,12.0,2,0,4,10,10
435,闵行颛桥鑫都路2688弄天恒名城,121.38791805599173,31.058362298782978,62039,748,120.57,3,2,1,南北,16.0,0,,中层,11.0,0,0,2,7,10
436,"虹口曲阳东体育会路431-473号,657弄,659弄,曲阳路579-589号,玉田路400弄,414弄,432,446弄,402-454号,赤峰路373弄,375-413号东体小区",121.4840848431724,31.28289944224577,59923,295,49.23,2,1,1,南北,29.0,1,,低层,6.0,6,1,10,10,10
437,普陀长寿路江宁路1220弄音乐广场,121.43917447143637,31.24699916959468,89380,1445,161.67,3,2,2,南,20.0,0,,高层,18.0,3,3,10,10,10
438,嘉定嘉定城区嘉唐公路99弄日月光伯爵天地汇景华庭(二期),121.23750912090931,31.397592685412334,37918,450,118.68,4,2,2,南北,1.0,1,,低层,18.0,2,0,3,10,10
439,闵行梅陇莲花南路588弄未名园,121.39929666566962,31.12235335325795,66818,590,88.3,2,2,1,南,21.0,1,,中层,11.0,4,0,10,10,10
440,浦东三林杨南路1899弄博学家园,121.51445411641193,31.15908097784262,72027,688,95.52,3,1,1,南北,14.0,1,,中层,11.0,2,0,6,10,10
441,浦东世博滨江洪山路237弄8支弄上南八村(237弄8支弄),121.50445911651511,31.155093185363587,54055,250,46.25,2,1,1,南,25.0,0,,低层,6.0,2,0,10,10,10
442,宝山杨行蕰川路2488弄海德花园(别墅),121.42980002171245,31.375618616475034,52964,1250,236.01,5,2,2,南北,14.0,0,,,3.0,1,0,0,7,10
443,嘉定江桥新城金园一路1118弄金鹤新城双佳翠庭,121.30884117727001,31.249408516786584,39950,315,78.85,2,2,1,南北,16.0,0,,低层,11.0,0,0,5,7,10
444,松江泗泾洞伟路650弄塘和家园海康苑,121.25862132006642,31.105988893753736,31292,259,82.77,3,1,1,南北,5.0,0,,低层,16.0,0,0,1,10,10
445,奉贤柘林苍工路295弄海畔家园,121.4634478840761,30.827953187318183,8394,79,94.12,3,2,1,南北,16.0,0,满五年,低层,7.0,0,0,0,10,1
446,宝山杨行梅林路865弄宝虹水岸景苑(西区),121.42952576754296,31.37252587181051,44367,315,71,2,1,1,南,13.0,1,,高层,6.0,1,0,1,10,10
447,"青浦青浦新城沪青平公路4625弄,青湖路904弄,青湖路958弄梦丹苑",121.12768247908915,31.148805256063774,25404,189,74.4,2,2,1,南北,24.0,0,满五年,低层,6.0,0,1,10,10,10
448,浦东惠南拱海路459弄民乐城兰丽苑(西苑),121.74011271567349,31.07315103033594,21085,105,49.8,2,1,1,南北,7.0,0,满五年,低层,18.0,0,0,5,10,10
449,"普陀长寿路常德路1328弄,常德路1344弄康怡苑",121.42900362066912,31.24508993964422,50000,350,70,2,1,1,南北,29.0,0,,中层,10.0,2,2,10,10,10
450,宝山高境恒高路83弄泰禾红御(公寓住宅),121.46635831205896,31.32849219156201,46821,600,128.15,4,2,2,南北,6.0,1,满五年,高层,8.0,1,3,10,10,10
451,普陀万里城新村路1388弄中环家园(一期),121.409002110528,31.267105844364846,72775,780,107.18,2,2,1,南,21.0,0,,高层,10.0,3,2,10,10,10
452,虹口曲阳四达路58弄1-29号SVA世博花园,121.48697939414494,31.27073291362268,88023,1070,121.56,2,2,2,南,20.0,1,,中层,18.0,3,1,10,10,10
453,黄浦蓬莱公园西藏南路1277弄锦凯华苑,121.4830658817114,31.21036577476067,112318,1200,106.84,2,2,2,南,21.0,1,,中层,18.0,4,1,10,10,10
454,浦东三林永泰路258弄三林新村(258弄),121.50775924409902,31.138694954223418,59224,558,94.22,3,1,1,南,12.0,1,满五年,低层,18.0,0,0,10,10,10
455,闵行莘庄南广场莘松路958弄上海康城,121.35091374272628,31.109083693250557,38533,420,109,3,2,1,南,16.0,0,,高层,15.0,0,0,1,10,10
456,闵行诸翟保乐路666弄美邻苑,121.2784701647493,31.203725470483665,47356,360,76.02,2,1,1,南北,21.0,0,,低层,6.0,0,0,4,10,10
457,闵行虹桥虹中路2弄虹中路2弄小区,121.38307714127394,31.179567584810634,31124,65.4,21,2,2,1,南北,6.0,1,满五年,中层,10.0,1,2,10,10,10
458,浦东金杨新村枣庄路399弄金桥瑞仕花园,121.57245127882757,31.257966382128537,109891,1290,117.39,2,2,2,南北,16.0,1,,高层,21.0,3,2,10,10,10
459,浦东周浦瑞阳路81弄瑞阳苑(A区),121.58425632742959,31.101473073265257,39216,298,75.99,2,2,1,南北,17.0,1,,中层,11.0,1,0,6,10,10
460,"浦东世博上南二村1号,14-92号上南二村(1-92号)",121.49424064251915,31.17869336037221,57211,288,50.34,2,1,1,南,26.0,1,,中层,6.0,3,4,10,10,10
461,徐汇斜土路肇嘉浜路417弄中科新苑,121.45367056275713,31.202747854223222,95653,1100,115,3,2,1,南,25.0,1,,高层,6.0,3,2,10,10,10
462,奉贤南桥德丰路69弄南郊一品,121.48769687585228,30.927938629908017,18914,95,50.23,2,1,1,南北,10.0,1,满五年,低层,12.0,0,4,10,10,10
463,宝山大华行知路50弄复星花园(一期),121.41535497892245,31.28741245447755,45953,386,84,4,2,2,南北,23.0,0,,高层,8.0,0,2,10,10,10
464,宝山顾村菊盛路50弄菊泉新城爱建顾园(西区),121.36998718702017,31.351725138870865,27223,283,103.96,3,2,1,南北,16.0,1,,中层,14.0,1,1,7,10,10
465,"宝山大华大华路1500弄,大华路1380弄,行知路382弄,行知路356弄好旺花苑",121.41150579701828,31.28832211653421,49551,320,64.58,2,1,1,南,27.0,0,,高层,6.0,0,2,10,10,10
466,浦东金桥金杨路1055弄金东名苑(西区),121.58240610910893,31.259443438280467,62644,545,87,2,2,1,南,17.0,1,,低层,8.0,2,1,10,10,10
467,浦东临港新城马樱丹路127弄绿地东岸涟城(南区公寓住宅),121.9147242044345,30.883784118776205,19854,171,86.13,3,2,2,南北,15.0,0,满五年,高层,12.0,0,0,10,10,10
468,青浦赵巷镇乐路199弄合生朗廷园,121.19624976158127,31.159357438345708,35837,1050,293,8,4,4,南,12.0,0,,,4.0,1,1,0,10,10
469,普陀长征梅川路1333弄祥和名邸(公寓住宅),121.37152043315405,31.244370083587658,60162,780,129.65,3,2,1,南北,18.0,0,,中层,16.0,1,2,10,10,10
470,松江九亭涞寅路658弄绿庭尚城,121.30751386629855,31.148574701380078,50893,650,127.72,3,1,2,南,16.0,1,,高层,27.0,0,0,2,10,10
471,闵行七宝顾戴路115弄顾戴路115弄小区,121.40090443546201,31.147057484739786,25000,50,20,2,2,1,南北,7.0,1,满五年,低层,16.0,1,0,10,10,10
472,浦东洋泾羽山路1445弄崮山小区四街坊,121.55668518264879,31.24313897600859,69748,480,68.82,2,1,1,南,27.0,1,,低层,6.0,3,1,10,10,10
473,闵行浦江浦秀路220弄景舒苑四村,121.49263301001271,31.075193970099136,34078,420,123.25,3,2,2,南,17.0,0,,高层,6.0,0,0,0,10,10
474,宝山顾村顾北东路501弄新顾村大家园A区,121.40254006519494,31.36039624346374,31912,300,94.01,3,3,2,南北,17.0,0,,高层,6.0,0,0,10,10,10
475,松江中山茸惠路1100弄中山文化苑(一期),121.25469161964642,31.065151460715057,33176,358,107.91,3,2,1,南北,13.0,0,,高层,6.0,0,1,9,10,10
476,长宁中山公园长宁路1188弄圣约翰名邸,121.40935023807985,31.220584557374895,78452,778,99.17,2,2,1,南北,22.0,1,满五年,高层,31.0,1,2,10,10,10
477,浦东北蔡成山路1488弄大华锦绣华城十五街区,121.52280864821019,31.17737945942527,94206,969,102.86,3,2,1,南北,9.0,0,,中层,18.0,1,0,6,10,10
478,"奉贤庄行三城路455弄,三民路561弄丽水湾",121.38188612998553,30.899985329193182,9445,85,90,3,2,1,南北,7.0,0,满五年,,4.0,0,0,2,10,1
479,徐汇徐家汇龙华西路585号华富大厦,121.43681703831456,31.179059860297862,37047,715,193,3,2,2,南北,24.0,1,满五年,低层,18.0,2,3,10,10,10
480,宝山通河新村通河路129弄1-33号昌鑫世纪园,121.44713514210126,31.33001051073711,55969,535,95.59,2,2,1,南,22.0,1,,低层,6.0,2,0,10,10,10
481,"闵行诸翟金丰路121弄,金丰路179弄金丰小区",121.27872533796734,31.208431441485594,39994,255,63.76,2,1,1,南,30.0,1,,低层,6.0,0,0,6,10,10
482,青浦金泽金溪三村1-17号金溪三村,120.91918389122925,31.0380741763889,10106,50.5,50,2,2,1,南北,6.0,0,满五年,中层,12.0,1,1,0,10,10
483,宝山上海大学纬地路375弄经纬弘汇地标家园,121.39287339559611,31.325897750237196,61626,850,137.93,3,2,2,南,10.0,1,,低层,16.0,2,0,10,10,10
484,浦东惠南拱极路2626弄42号浦东微谷中锦鑫座,121.76896377464064,31.057013575840344,9868,55,55.74,2,1,1,南北,8.0,1,满五年,中层,18.0,1,0,10,10,10
485,"浦东祝桥施镇路385弄,施镇路255弄施湾家园",121.75327997785135,31.14657822263631,28069,239,85.15,2,2,1,南北,17.0,1,,中层,6.0,0,0,5,10,10
486,金山漕泾漕廊公路985弄海涯新苑,121.3831545949814,30.79625390849049,7084,51,72,3,1,1,南,24.0,0,满五年,中层,10.0,0,0,0,6,2
487,嘉定江桥新城黄家花园路998弄龙湖天璞,121.31772745125053,31.272500500158024,55302,654,118.26,3,2,2,南北,6.0,0,,中层,18.0,2,0,2,10,10
488,"虹口大柏树运光路105弄,运光路60弄,运光路85弄1-18号,运光路63弄,运光路70弄,运光路71弄,邯郸路47弄运光新村",121.49007468633076,31.294123025361483,53526,290,54.18,2,1,1,南北,38.0,0,,低层,6.0,4,1,10,10,10
489,浦东金桥凌河路188弄东陆新村三街坊,121.5921841711992,31.277091803564538,43317,350,80.8,2,2,1,南,28.0,1,,高层,6.0,2,2,10,10,10
490,"浦东世博昌里东路71弄,云莲路398弄,云台路183弄昌里花园",121.50257650949575,31.167271120641452,80796,1300,160.9,4,2,2,南,21.0,0,,低层,16.0,1,3,10,10,10
491,普陀桃浦红棉路311弄29-99号白丽苑,121.34493170463432,31.28506462808598,36037,228,63.27,2,2,1,南北,25.0,1,,中层,6.0,0,2,4,6,10
492,浦东周浦蓝靛路1688弄保利艾庐,121.63652930527863,31.1006517417482,64105,999,155.84,3,2,2,南,9.0,0,满五年,,3.0,0,0,0,5,0
493,虹口江湾逸仙路458弄新海城,121.48082112970343,31.303538261319677,38671,413,106.8,2,2,1,南北,25.0,1,,高层,6.0,3,1,10,10,10
494,静安大宁大宁路535弄绿色丽园(535弄),121.45100949593088,31.270382932722327,81658,670,82.05,2,1,1,南北,19.0,1,满五年,中层,14.0,0,2,10,10,10
495,黄浦南京东路北京东路288弄3-80号北京里,121.47963352688346,31.24300841745552,50000,50,10,1,2,1,南北,8.0,1,满五年,中层,16.0,3,5,10,10,10
496,浦东新场申江南路7677弄丝庐雅苑(二期公寓住宅),121.65265998373962,31.03663152701305,26921,239,88.78,2,2,1,南,9.0,1,,低层,20.0,0,0,5,10,10
497,徐汇田林田林东路414弄1-8号田林新苑,121.42233059208417,31.175692170715344,61667,407,66,2,1,1,南北,29.0,1,满五年,中层,18.0,3,1,10,10,10
498,嘉定南翔古猗园路600弄(旧:德华一村6弄)嘉宝小区,121.30908189661085,31.29766204854399,39642,438,110.49,3,2,2,南,27.0,0,,中层,6.0,0,0,9,10,10
499,松江泗泾外婆泾路455弄绿地云天坊,121.25339227371575,31.119198508799123,33597,101.4,30.17,2,2,1,南北,6.0,1,满五年,中层,10.0,0,1,6,10,10
500,嘉定丰庄丰庄二村1-79号丰庄二村,121.3598683272193,31.247439798011442,38584,255,66.09,2,1,1,南北,26.0,1,,高层,6.0,1,3,9,10,10
501,普陀长寿路宜昌路588弄大上海城市花园,121.42604713343485,31.24559450465815,79177,1189,150.17,3,2,2,南北,18.0,1,满五年,中层,26.0,3,4,10,10,10
502,嘉定丰庄丰庄北路5弄住嘉佳园,121.35022831600965,31.2516012272332,52607,335,63.68,1,1,1,南北,24.0,0,,高层,14.0,1,1,1,5,10
503,闵行金虹桥虹许路555弄虹桥高尔夫别墅,121.38501754496808,31.190192160857595,60720,1688,278,4,3,3,南北,21.0,0,,,1.0,0,0,10,10,10
504,宝山大华华灵路1781弄大华公园世家康华苑(三期),121.40437468903465,31.282673034354843,46003,588,127.82,3,2,2,南北,21.0,0,,,3.0,2,1,10,10,10
505,"宝山共康共和新路4719弄31-162号,164-166,168号共和小区",121.44428907256582,31.32236773284651,44208,290,65.6,2,1,1,南,27.0,0,,中层,6.0,1,3,10,10,10
506,闵行华漕北翟路2000弄70支弄金色西郊城,121.32714349974736,31.227509332327863,45508,548,120.42,3,2,2,南,17.0,1,,低层,11.0,1,0,5,10,10
507,闵行颛桥银都路3399弄君临天下花园(别墅),121.39070840227936,31.091806715621306,82367,2350,285.31,4,3,3,南,23.0,1,,,3.0,2,0,2,10,10
508,"青浦青浦新城城东新村48-115号,城东新村商4-5号,城东新村商14-32号城东新村(二区)",121.11944244388883,31.146643867656575,28753,150,52.17,2,1,1,南北,28.0,1,满五年,中层,6.0,0,2,10,10,10
509,宝山淞宝海江新村31-66号海江新村(西区),121.49934463066533,31.39157215507942,35810,255,71.21,3,1,1,南北,28.0,1,,低层,6.0,1,0,10,10,10
510,闵行古美罗阳平吉路88弄蔚蓝城市花园,121.40052368844445,31.152116587021847,73576,700,95.14,2,2,1,南北,18.0,1,满五年,中层,14.0,1,1,10,10,10
511,静安西藏北路新疆路500号绿地海悦酒店式公寓感性达利,121.46244466131607,31.244358907028005,35584,165,46.37,1,2,1,南北,8.0,1,满五年,高层,20.0,2,4,10,10,10
512,静安新客站延长中路561弄建银曙光小区,121.44564754249124,31.271807997099256,73204,598,81.69,2,2,1,南,27.0,1,,高层,6.0,1,3,10,10,10
513,闵行龙柏金汇金汇南路301弄锦绣江南耕读园,121.37248974085897,31.170725371644807,74708,900,120.47,2,2,2,南北,19.0,0,,高层,12.0,2,6,9,10,10
514,长宁动物园剑河路2001弄1-124号张泾小区,121.36677763427733,31.196119927393333,50555,360,71.21,2,1,1,南北,24.0,1,,高层,6.0,1,1,5,10,10
515,徐汇斜土路零陵北路9弄1-5号日晖新城,121.46121716025776,31.19763543486779,110692,880,79.5,2,1,1,南,21.0,0,,中层,24.0,4,1,10,10,10
516,嘉定南翔德园路1259弄中建溪岸澜庭,121.29602853945684,31.309990330758808,56443,495,87.7,3,2,1,南北,10.0,1,满五年,中层,18.0,0,0,0,10,10
517,普陀长寿路长寿路1118号悦达国际大厦,121.42263221021534,31.23259937099299,51602,488,94.57,2,2,1,南,21.0,1,满五年,高层,29.0,3,1,10,10,10
518,宝山顾村电台路599弄丰水宝邸西苑,121.3878281001475,31.35821915435354,33070,238,71.97,2,2,1,南北,19.0,0,满五年,低层,18.0,0,1,10,10,10
519,浦东塘桥浦明路1199弄九龙仓滨江壹十八,121.512232353854,31.215908533650833,161385,4150,257.15,5,2,3,南,7.0,0,,低层,18.0,1,1,10,10,10
520,"宝山通河新村通河三村1-3,8-59,63-93,170-202号民悦苑",121.43903602843078,31.335560461529116,42123,300,71.22,2,2,1,南北,26.0,0,,高层,6.0,1,2,10,10,10
521,浦东临港新城古棕路168弄绿地东岸涟城(北区),121.91196835198943,30.887391615048905,25008,530,211.94,4,3,3,南,12.0,0,,,4.0,0,0,10,10,10
522,浦东梅园商城路1177弄梅园六街坊,121.52256660157113,31.23716987133681,112988,435,38.5,1,1,1,南,31.0,1,,中层,6.0,6,1,10,10,10
523,"徐汇华泾华发路406弄,华发路368弄馨宁公寓",121.44304505410923,31.130339605754923,72229,600,83.07,2,2,1,南,13.0,1,满五年,中层,26.0,2,0,10,10,10
524,普陀万里城新村路1288弄中环花苑,121.41234645570334,31.266496243055034,75125,710,94.51,2,2,1,南,16.0,1,满五年,中层,18.0,3,1,10,10,10
525,宝山共富新村共富三村1-66号共富三村,121.42159812096372,31.35012289577092,31915,180,56.4,1,1,1,南,26.0,1,满五年,高层,6.0,0,0,4,10,10
526,闵行莘庄南广场普洱路88弄奥塞花园,121.38582619806029,31.100470690204084,73188,948,129.53,3,2,2,南北,19.0,1,,高层,14.0,1,0,5,10,10
527,"浦东三林灵岩南路380弄,410弄,长清路937弄,967弄,977弄,海阳路530弄,598弄海阳新村",121.4912553556184,31.156254651669943,52038,249,47.85,1,1,1,南北,21.0,0,,低层,6.0,2,1,7,10,10
528,黄浦董家渡陆家浜路456号独立时代,121.49346925122029,31.213220511706535,40239,169,42,2,1,1,南,19.0,1,满五年,中层,26.0,3,3,10,10,10
529,徐汇斜土路肇嘉浜路201弄衡园,121.45931474699287,31.203939382657175,86749,880.5,101.5,3,2,2,南,22.0,1,满五年,中层,15.0,3,1,10,10,10
530,宝山淞宝永清新村1-240号永清新村,121.49369325294656,31.39330255675487,32959,173,52.49,2,1,1,南北,24.0,1,满五年,中层,6.0,1,0,10,10,10
531,普陀光新石泉路18弄宝华城市之星,121.424563324502,31.256527859976735,109564,1180,107.7,3,2,2,南北,6.0,0,,高层,19.0,2,2,10,10,10
532,浦东祝桥航城三路692弄1-56号恒纬家苑,121.75137812309062,31.153560972942877,30235,148,48.95,1,1,1,南北,11.0,0,满五年,中层,6.0,0,0,8,10,10
533,"浦东金桥佳林路838弄,佳林路898弄,佳林路962弄张桥小区",121.60788994683772,31.266717767176253,49934,338,67.69,2,1,1,南,32.0,1,,中层,6.0,3,1,10,10,10
534,"虹口凉城车站北路611弄,凉城路589弄,汶水东路717弄,车站北路625弄,凉城路585弄锦苑小区(虹口)",121.46501019029623,31.29631457069297,47756,266,55.7,2,1,1,南,31.0,0,,低层,6.0,2,1,10,10,10
535,松江泗泾古楼公路1198弄同润山河小城,121.24862846630559,31.109764571676457,24853,135,54.32,2,1,1,南北,12.0,0,满五年,中层,17.0,0,1,9,10,10
536,嘉定嘉定城区平城路1000弄日月光伯爵天地汇景华庭(一期),121.23844949690934,31.396808093218933,32247,358,111.02,3,2,2,南北,9.0,1,,低层,18.0,2,0,3,10,10
537,静安彭浦江场一路18号华瑞大厦,121.44296684327153,31.300514072618668,38000,304,80,2,2,1,南,18.0,1,满五年,中层,16.0,0,1,10,10,10
538,闵行颛桥都市路3588弄好世樱园(北区),121.39763014140992,31.083492837473017,57955,1150,198.43,4,3,3,南北,25.0,0,满五年,,3.0,0,0,1,10,10
539,浦东陆家嘴陆家嘴环路958号华能联合大厦,121.50361124079443,31.241295366680074,77030,670,86.98,1,2,1,南北,27.0,1,,中层,32.0,1,3,8,10,10
540,"虹口江湾车站南路39号,新市南路585号四季沙龙",121.47688761383505,31.29713571020354,27338,181,66.21,2,2,1,南北,11.0,1,满五年,低层,19.0,3,1,10,10,10
541,松江九亭九亭大街851弄复地富顿街区(公寓住宅),121.31482872393559,31.128111269360563,56378,568,100.75,3,2,1,南,14.0,1,满五年,高层,18.0,0,0,2,9,10
542,"普陀长征梅川路916弄,丹巴路1500弄梅六小区",121.38286807624753,31.243720223463818,51619,220,42.62,1,1,1,南北,27.0,0,,低层,6.0,2,1,8,10,10
543,虹口四平路曲阳路267号德阳花苑商务楼,121.4870846584863,31.27344896763842,33077,258,78,2,2,1,南北,5.0,1,,中层,21.0,4,1,10,10,10
544,宝山大华真金路1250弄康泰东苑,121.4030114597545,31.287752893935977,51710,679,131.31,3,2,2,南北,21.0,0,,低层,6.0,2,1,2,10,10
545,浦东惠南拱海路79弄1-38号民乐城惠康苑北苑,121.73403541837872,31.072407654166323,20874,119.9,57.44,1,1,1,南,10.0,0,满五年,低层,18.0,0,0,0,10,10
546,普陀万里城富平路889弄万里雅筑,121.39911458177114,31.26726501266705,57904,759,131.08,3,2,2,南北,19.0,0,,高层,11.0,4,0,10,10,10
547,长宁中山公园武夷路416弄天诚花苑,121.41802380030903,31.21407928014675,75490,1045,138.43,3,2,2,东北,27.0,1,满五年,低层,27.0,1,3,10,10,10
548,"徐汇龙华云锦路80弄,云锦路50弄1-58号华龙新苑小区",121.45173016361187,31.176510777414165,81980,540,65.87,2,2,1,南北,29.0,1,满五年,低层,6.0,4,2,10,10,10
549,青浦徐泾诸陆西路1088弄UNICITY万科天空之城(一期),121.25077014674187,31.176023805368022,67926,590,86.86,2,2,1,南,6.0,1,,中层,8.0,1,0,0,10,10
550,静安阳城永和灵石路896弄1-18号灵石路896弄小区,121.42764785310422,31.27740590123211,53000,265,50,1,1,1,南,30.0,1,,中层,6.0,4,2,10,10,10
551,闵行金虹桥虹梅路3297弄华光花园,121.38127092283108,31.18939689209542,53094,738,139,4,3,3,南北,24.0,0,,高层,6.0,2,1,10,10,10
552,"闵行梅陇罗秀路1999弄,罗秀路1955弄嘉和花苑",121.39865367073196,31.129051218390494,69010,758,109.84,2,2,2,南北,23.0,1,,低层,8.0,1,0,10,10,10
