ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseLivingRoom,houseBathroom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum,subwayAround,parkAround,busAround,schoolAround,shopping_mallAround
853,星沙中南汽车世界卫星路中南汽车世界C小区,113.05649210253696,28.23641747480102,4301,38,88.36,2,2,1,南北,19.0,1,满五年,中层,6.0,1,0,10,3,10
854,浏阳集里区石霜北路123号浏阳碧桂园岭誉(一期),113.62731227195803,28.16984870991057,5642,69,122.31,3,2,1,南北,7.0,0,,低层,25.0,0,0,10,10,10
855,天心暮云中意二路鑫天山城明珠,112.97812355719111,28.018312588131643,5017,44.8,89.3,3,2,1,南,14.0,0,满五年,中层,18.0,0,0,2,1,4
856,天心南门口祝威岗巷16号祝威岗小区,112.96846460374375,28.184269763586624,10000,64,64,2,2,1,南北,24.0,1,满五年,,4.0,1,1,10,5,10
857,雨花树木岭今利园巷8号今利园,113.00487914179908,28.15798067427211,6889,96,139.37,3,2,2,南北,14.0,1,满五年,高层,12.0,1,3,10,10,10
858,望城望城新区政府新塘路景城御苑,112.81927340971579,28.34708584511971,5115,46.8,91.5,2,1,1,南北,12.0,0,,中层,32.0,0,1,10,10,10
859,天心黄兴路步行街坡子街青和上座,112.96740543640017,28.194069409695153,10783,55,51.01,1,1,1,南北,18.0,1,满五年,高层,25.0,1,1,10,10,10
860,雨花东塘劳动东路157号海华花园,112.99163046717707,28.170664129174433,5051,50,99,2,2,1,南北,25.0,1,,中层,7.0,5,0,10,10,10
861,望城雷锋大道北雷锋大道富兴悦府,112.87337799987581,28.30069045145816,7111,81,113.91,4,2,2,南北,8.0,0,满二年,低层,32.0,0,1,9,10,10
862,星沙泉塘漓湘东路63号东城名苑,113.11177153471284,28.231031822047843,4969,64.8,130.41,3,2,2,南北,16.0,0,,高层,18.0,0,2,10,10,10
863,"宁乡南城区209省道,近仁和东路碧桂园滨江府",112.53058644736878,28.227049666505096,6148,69.8,113.55,3,2,2,南北,3.0,0,满二年,高层,33.0,0,0,10,7,10
864,天心芙蓉南路时代阳光大道西99号富景园,112.98677548160819,28.103840189050462,9047,155,171.34,5,2,2,南北,14.0,1,满五年,低层,6.0,1,2,10,8,10
865,芙蓉张公岭亚大路58号湖南省师范大学张公岭校区家属楼,113.06028394310925,28.209105166303477,5268,60,113.9,4,2,1,南北,24.0,0,满五年,低层,7.0,2,2,10,10,10
866,浏阳荷花区天马路唐洲安置区,113.6462472251234,28.14875939609008,4438,56.8,128,3,2,3,南,12.0,0,满二年,中层,6.0,0,3,10,10,10
867,天心省政府雀园路468号北辰中央公园(别墅),112.97130410989459,28.098447801207733,17431,390,223.75,5,2,3,南北,7.0,1,,,2.0,0,0,10,2,10
868,芙蓉杨家山东二环一段1078号众立小区,113.01419315490733,28.19759261271736,5507,84.8,154,4,2,2,南北,24.0,1,满五年,高层,8.0,6,3,10,10,10
869,星沙开元路东六路鹏基诺亚山林(别墅),113.10290013690962,28.24663480551296,12050,380,315.36,8,3,5,南北,5.0,1,满五年,,1.0,1,0,10,10,10
870,开福山语城太阳山路688号水映加州(别墅),112.9611770483023,28.33635524884472,13717,430,313.5,5,2,4,南北,8.0,0,满五年,,1.0,0,0,6,1,10
871,宁乡新城区人民北路兴旺佳园,112.557018122539,28.28222699969764,3182,38.9,122.1,3,2,2,南北,14.0,0,,高层,7.0,0,1,10,10,10
872,雨花体育新城曲塘路579号红墅湾(别墅),113.0343612098194,28.15573163917158,19086,630,330.09,4,2,3,南北,10.0,1,满五年,,1.0,3,1,10,10,10
873,天心奥特莱斯广场中意二路145号比华利山(别墅),112.97120533071659,28.0516994026428,7769,188,242,4,2,3,南北,12.0,0,满五年,,1.0,0,0,6,3,3
874,开福马厂湘江北路三段1388号恒大御景半岛湘江苑,112.97673140841663,28.24996699225539,18159,360,198.25,4,2,3,南北,6.0,1,满五年,中层,31.0,0,0,4,0,10
875,开福北辰三角洲远浦路28号北辰三角洲C1区,112.97212679482493,28.2429830185274,27963,660,236.03,4,2,3,南北,4.0,1,满二年,高层,37.0,1,4,10,5,10
876,天心天心周边芙蓉南路四段1101号碧桂园公园壹号,112.9933211237021,28.032700471835724,6395,65.8,102.9,3,2,1,南北,4.0,0,,中层,18.0,0,0,10,10,10
877,浏阳淮川区唐家洲三路111号新月半岛(一期),113.6394160278764,28.146972072954135,4522,53.8,119,3,2,1,南北,10.0,0,满五年,高层,11.0,0,4,10,10,10
878,芙蓉火车站朝阳路311号金色华庭,113.00064865165935,28.196323002485542,8860,180,203.17,6,2,3,南,19.0,1,满五年,高层,20.0,5,4,10,10,10
879,浏阳关口区合燕冲路恒大华府二期(浏阳),113.63712416909802,28.158036452809355,5209,59.8,114.81,3,2,1,南北,8.0,0,满二年,中层,32.0,0,0,10,10,10
880,浏阳荷花区剧院路62号早城,113.63638653438258,28.144020796789597,3292,41.8,127,3,2,2,南北,15.0,0,满五年,中层,6.0,0,1,10,10,10
881,望城望城新区政府文源东路紫鑫御湖湾,112.82274207005443,28.359679718241107,6657,95,142.72,4,2,2,南北,7.0,0,,高层,34.0,0,2,10,10,10
882,岳麓长郡双语中学滨江景观大道远洋外滩壹号,112.93063223377675,28.245562724300015,23151,390,168.46,4,2,3,南北,3.0,1,满二年,中层,37.0,0,5,10,10,10
883,浏阳集里区集里路嘉悦新锐城,113.61194072796245,28.163696581926647,7029,99.8,142,4,2,2,南北,4.0,0,满二年,高层,32.0,0,1,10,9,10
884,"宁乡宁乡城区康宁路,近学府路愿景壹号院",112.53535771819448,28.280341738660237,5866,69.8,119,3,2,2,南北,6.0,0,满二年,中层,18.0,0,0,10,9,10
885,宁乡老城区金洲大道绿地中央花园,112.54577865921298,28.276799457368785,6810,69.8,102.51,3,2,1,南北,10.0,0,满五年,高层,17.0,0,0,10,10,10
886,宁乡宁乡城区宁乡大道美信华庭,112.55979679996038,28.280946620573793,5114,45,88,3,2,1,南北,4.0,0,,高层,26.0,0,1,10,10,10
887,芙蓉德政园人民东路85号德政园怡心苑,113.01698474285433,28.188850050359314,6177,69.8,113,2,2,1,南北,22.0,1,满五年,低层,7.0,2,1,10,10,10
888,"宁乡南城区二环南路,近新康西路碧桂园月湖湾",112.52504419744096,28.261221971706224,5608,60,107,3,2,2,南北,5.0,0,满二年,高层,27.0,0,0,6,2,8
889,星沙开元路东二路20号幸福里润城,113.09203831154556,28.246323949598807,6819,55,80.66,2,2,1,南北,4.0,1,,中层,18.0,1,2,10,10,10
890,宁乡新城区073县道裕源国际,112.60180202119447,28.28246140931128,5119,52.8,103.15,3,2,2,南北,8.0,0,满二年,低层,17.0,0,0,10,7,10
891,岳麓保利麓谷林语桐梓坡西路408号保利麓谷林语(别墅),112.86853823325265,28.226025678364163,19501,568,291.28,5,2,4,南北,9.0,1,满五年,,1.0,2,0,10,7,10
892,星沙万家丽北路南塘路6号花样年华,113.05779171572141,28.259610361813486,8196,62.8,76.63,3,2,1,南,10.0,1,满五年,中层,31.0,1,0,10,10,10
893,浏阳集里区龚家桥路65号君悦公馆,113.62284520864796,28.161855250912808,6482,53.8,83,2,2,1,南北,8.0,0,满二年,中层,28.0,0,0,10,10,10
894,"宁乡新城区金洲大道,近谐园路美的国宾府",112.59373332661973,28.282374647738575,6360,68.8,108.18,3,2,2,南,3.0,0,满二年,高层,31.0,0,0,10,9,10
895,"望城丁字镇芙蓉北路,近太阳山路学府星城",112.90835946780072,28.353343755176212,6095,48.8,80.07,2,2,1,南,7.0,0,满五年,中层,32.0,0,0,6,6,7
896,星沙万家丽北路万家丽北路郡原居里,113.05641935300451,28.27129238772763,6731,52.8,78.45,2,2,1,南,12.0,1,满五年,中层,18.0,1,1,10,10,10
897,浏阳淮川区圭斋路172号名河鑫都,113.63125327360206,28.14550133614635,4735,38.8,81.95,2,2,1,南北,12.0,0,满五年,中层,31.0,0,1,10,10,10
898,"雨花时代阳光大道洞井路,近湘府东路长房平和墅",113.01057705114843,28.101898183765062,37554,980,260.96,6,5,5,南北,5.0,0,满二年,,1.0,1,4,10,10,10
899,浏阳经开区健寿大道长房金阳府,113.38760373500767,28.22756489131771,4238,42.8,101,3,2,1,南北,3.0,0,,高层,33.0,0,0,10,3,10
900,浏阳淮川区青阳山路36号财富新世界,113.62066650397003,28.137214757313657,4042,38.8,96,2,1,1,南北,9.0,0,满五年,高层,26.0,0,0,4,0,0
901,开福山语城北二环一段169号堤亚纳湾(别墅),112.99215988375282,28.291758046375495,16234,380,234.08,4,2,4,南北,8.0,0,满五年,,1.0,0,0,10,3,10
902,天心友谊路五凌路45号天一康园(北区),112.9883838808341,28.127310349774284,16717,338,202.2,5,2,3,南北,12.0,1,满五年,低层,24.0,1,5,10,9,10
903,浏阳经开区健寿大道百润公馆,113.38826044240767,28.226102452082095,4180,48.9,117,3,2,2,南北,3.0,0,,高层,18.0,0,0,10,3,10
904,雨花汽车南站万家丽南路一段198号世纪桃花苑,113.02903808483184,28.097947060781834,6436,90,139.86,3,2,2,南北,14.0,1,满五年,低层,17.0,0,2,10,7,10
905,芙蓉万家丽紫薇路湖南省皮革研究所宿舍,113.01737764052233,28.195267803079016,4789,34,71,2,2,1,南北,27.0,1,满五年,高层,8.0,5,4,10,10,10
906,长沙县长沙县周边泉坝路湘域芯城(二期),113.09848189620207,28.202745512396724,19361,380,196.28,4,2,2,南北,4.0,1,满五年,,1.0,1,1,10,10,10
907,岳麓桐梓坡银太巷4号岳银三村,112.95003315203674,28.224676787925528,8087,55.8,69,2,2,1,南北,20.0,1,满五年,低层,6.0,2,1,10,10,10
908,岳麓洋湖湿地公园福祥路109号北大资源理想家园(别墅),112.93988817496223,28.126994504416228,36584,589,161,6,3,4,南北,5.0,1,满五年,,1.0,1,3,10,3,10
909,望城望城步行街雷锋东路22号联诚花园,112.81635770705417,28.36266553058736,5338,85,159.24,4,2,2,南北,23.0,0,满五年,中层,11.0,0,1,10,10,10
910,岳麓汽车西站桐梓坡西路147号湘仪家园(中区),112.90347759068894,28.217073168305326,8487,48.8,57.5,3,1,1,南北,29.0,1,满五年,中层,6.0,1,1,10,10,10
911,芙蓉芙蓉区政府人民东路618号水云间(别墅),113.03605054871575,28.182610279207264,19306,500,259,4,2,3,南北,18.0,1,,,1.0,2,1,10,10,10
912,天心省政府五凌路169号天一康园(南区),112.99147600746183,28.122904593930176,17163,600,349.6,7,3,4,南北,14.0,1,满五年,高层,13.0,2,3,10,5,10
913,雨花左家塘曹家坡路66号华韵07,112.99501946815066,28.177064961609535,8583,60.6,70.61,2,1,1,南,15.0,1,满五年,低层,28.0,4,1,10,10,10
914,雨花左家塘妹子山巷曙光社区,112.99782065042507,28.189227730464875,5311,40,75.32,2,1,1,东,28.0,1,满五年,高层,6.0,3,6,10,10,10
915,天心白沙路劳动西路429号白沙晶城,112.97136576431204,28.179858860145973,9539,68,71.29,2,1,1,南北,16.0,1,满五年,中层,31.0,1,2,10,10,10
916,岳麓汽车西站杜鹃路1089号长房西郡,112.90003975509812,28.23053833702535,8355,51.5,61.64,2,1,1,南北,14.0,1,满五年,高层,11.0,1,2,10,10,10
917,芙蓉马王堆远大一路348号东方摩卡,113.01657110034475,28.200274626865692,8558,59.8,69.88,2,2,1,南,12.0,1,满五年,中层,31.0,6,3,10,10,10
918,开福德雅路口德雅路邮电文明社区,113.000773171557,28.225552929101813,8116,62.8,77.38,2,2,1,南北,24.0,1,满五年,低层,6.0,1,2,10,10,10
919,天心铁道学院新柠路2号兰亭玥岛,112.97768849244434,28.136220282689468,9058,59.8,66.02,2,2,1,南北,12.0,1,,高层,25.0,0,2,10,7,10
920,雨花汽车南站万芙北路600号才子嘉都(一期),112.99423157195542,28.103716881822745,8012,45,56.17,2,1,1,南,9.0,1,满五年,高层,17.0,1,4,10,10,10
921,天心暮云芙蓉南路保利阆峰云墅,112.99584271315317,28.041474217247696,18330,768,419,5,3,5,南北,8.0,0,满五年,,1.0,0,0,10,2,10
922,岳麓银盆岭潇湘北路万科里金域国际(四期),112.95698685371461,28.23444639099817,28037,580,206.87,6,2,4,南北,4.0,1,满二年,中层,44.0,2,3,10,10,10
923,星沙泉塘盼盼路777号爵士湘,113.11565866846391,28.222477066517232,6525,65,99.63,3,2,1,南北,9.0,0,满五年,低层,33.0,0,3,10,10,10
924,"开福开福周边青秀路,近开福大道恒大林溪郡",112.95074630044462,28.35025423857446,6758,51.8,76.66,3,2,1,南北,4.0,0,,高层,33.0,0,0,10,0,10
925,望城普瑞东路普瑞大道普瑞斯堡(AB区别墅),112.88194674261443,28.29068498946782,15790,600,380,6,2,5,南北,24.0,0,满五年,,1.0,0,0,6,6,10
926,雨花左家塘车站南路502号狮子山一片,113.00429132352173,28.174585183106785,5124,27,52.7,2,1,1,南北,20.0,1,满五年,高层,6.0,5,2,10,10,10
927,"天心仰天湖石子冲巷石子冲巷1,2,3,4,8号楼",112.97144061120281,28.175697266146088,6869,42,61.15,2,1,1,南北,24.0,1,满五年,高层,7.0,1,3,10,7,10
928,芙蓉三湘大市场纬二路29号湖南省旅游局宿舍,113.01426997975658,28.203667460823986,7688,48,62.44,2,1,1,南,36.0,1,满五年,低层,6.0,4,3,10,10,10
929,天心南门口下碧湘街71号下碧湘街小区宿舍,112.96484620624227,28.18568737465731,8251,58,70.3,2,2,1,南北,24.0,1,满五年,高层,8.0,0,1,10,10,10
930,芙蓉芙蓉车站北路车站北路319号新华联家园,113.00158012360068,28.213149265900537,16075,478,297.37,7,2,3,南北,19.0,1,满五年,高层,12.0,2,2,10,10,10
931,长沙县长沙县周边小康南路浙商会所别墅群,113.19231142423934,28.210230022864202,16357,750,458.53,7,4,5,南,14.0,1,满五年,,1.0,1,0,5,1,0
932,浏阳淮川区车站中路鸿宇公馆,113.62498553986366,28.153483810769117,6019,46.8,77.76,3,2,1,南北,10.0,0,满五年,中层,28.0,0,1,10,10,10
933,望城普瑞大道西东方红路金地亚(别墅),112.86206086263746,28.253951215982077,15760,520,329.97,5,2,4,南北,8.0,0,满五年,,1.0,0,0,10,1,10
934,雨花雨花周边石燕湖路佳兆业水岸新都(西区),113.07110050112422,28.047814227144002,4707,37.5,79.67,2,2,1,南,10.0,0,满五年,低层,24.0,0,0,0,1,3
935,芙蓉五一广场东茅街49号天心佳园,112.97543889747692,28.193278474620758,7640,55,71.99,2,1,1,南北,44.0,1,满五年,高层,6.0,4,0,10,10,10
936,雨花韶山南路中意一路66号亚商大厦,113.00122636051839,28.12335744792243,6953,48.8,70.19,2,2,1,南,13.0,0,满五年,高层,33.0,0,1,10,10,10
937,雨花东塘韶山北路460号兴威名座,112.98970153882976,28.175706962664698,10018,98,97.83,3,2,1,南北,18.0,1,满五年,高层,31.0,3,0,10,10,10
938,望城玫瑰园银星路555号龙湖璟宸原著(别墅),112.9104968365002,28.276851046556626,24865,460,185,4,2,3,南北,6.0,0,满二年,,1.0,0,0,10,3,10
939,"浏阳荷花区天马路,近荷塘路利通水岸山城御峰",113.62893236779085,28.135375632873316,5373,90.8,169,5,2,3,南北,7.0,0,满五年,中层,31.0,0,0,10,1,10
940,开福中山亭教育街8号少帅府,112.97547862027348,28.205795341854014,9388,51,54.33,1,1,1,南北,12.0,1,,中层,31.0,3,0,10,10,10
941,天心省政府新联路天悦嘉园,112.95834391301828,28.1140756748763,6541,52,79.5,2,2,1,南北,15.0,0,,低层,17.0,0,4,6,2,8
942,雨花雨花周边同升路同升湖山庄马田广场(B区),113.06620792854352,28.07911646403389,25161,550,218.6,4,2,3,南北,14.0,0,满五年,,1.0,0,0,8,0,10
943,雨花汽车南站阳光大道才子嘉都(二期),112.99417317188659,28.100672571539462,7445,36.8,49.43,2,1,1,南,9.0,1,满五年,高层,16.0,1,4,10,10,10
944,雨花左家塘王公塘街119号王公塘社区,112.99937944161587,28.18538436747732,5493,32.8,59.72,2,1,1,南北,29.0,1,满五年,高层,6.0,2,3,10,10,10
945,雨花时代阳光大道时代阳光大道489号中航城国际社区(别墅),113.04270394982866,28.101808667094055,31335,499,159.25,5,2,3,南北,4.0,1,满二年,,1.0,2,2,10,8,10
946,芙蓉五一广场蔡锷南路77号印象天心,112.97421313836199,28.189822233703588,8501,47,55.29,1,1,1,南北,14.0,1,满五年,中层,31.0,2,0,10,10,10
947,浏阳关口区复兴路中梁御府,113.6445498655388,28.17017795443665,5803,99.8,172,5,2,3,南北,3.0,0,满二年,高层,27.0,0,0,10,10,10
948,雨花阿弥岭车站南路565号阿弥岭社区,113.00287672813944,28.180935366666116,5018,29.9,59.59,2,1,1,南,23.0,1,满五年,高层,8.0,4,1,10,10,10
949,星沙万家丽北路湘龙路35号四季星城,113.05611325365359,28.263104638268896,7015,45,64.15,2,1,1,南,10.0,0,满五年,高层,23.0,2,1,10,10,10
950,开福松桂园营盘路108号领御大厦,112.97165464610121,28.20772462223272,7731,40.8,52.78,2,1,1,南北,5.0,1,满五年,中层,30.0,2,0,10,7,10
951,天心书院路书院南路189号广厦新村,112.96346925963157,28.150784460697228,6884,53,77,2,2,1,南北,19.0,0,满五年,高层,7.0,0,3,10,8,10
952,宁乡老城区人民北路29号翰林华府,112.55624069515373,28.277704403054397,5191,61.8,119.07,3,2,2,南北,6.0,0,,低层,26.0,0,0,10,10,10
953,雨花雨花亭王家冲路王家冲社区,112.99687737756528,28.155982910974345,5526,28,50.67,2,1,1,南北,28.0,1,,高层,7.0,2,3,10,10,10
954,芙蓉汽车东站远大二路679号东业上城嘉苑,113.07742192261566,28.209378933447258,6511,32.7,50.23,1,1,1,北,9.0,1,满五年,低层,16.0,0,2,10,10,10
955,天心奥特莱斯广场芙蓉南路二段252号大唐印象(别墅),112.9795875709951,28.08782881497903,19347,1000,516.89,6,2,3,南北,9.0,1,,,1.0,0,0,9,5,10
956,浏阳关口区锦程大道香槟现代城,113.64376919171931,28.165482392841238,6361,49.8,78.29,3,2,1,南北,16.0,0,满五年,低层,17.0,0,0,10,10,10
957,开福广电中心栏山路金色溪泉湾(别墅),113.03756120197664,28.222875102704734,26864,899,334.66,5,2,2,南北,6.0,1,满五年,,1.0,1,0,10,10,10
958,岳麓麓谷枫林三路罗马国际公寓,112.87570477876834,28.20073768634641,6791,31.8,46.83,1,1,1,南北,14.0,1,,中层,30.0,2,1,10,10,10
959,望城月亮岛银杉路嘉宇银杉(商住楼),112.92446241416425,28.287730836355998,6053,27.8,45.93,2,1,1,南,6.0,1,满二年,高层,22.0,0,1,10,10,10
960,星沙泉塘东四路28号旭辉华庭,113.0989265245684,28.218808800830686,6330,50,79,2,2,1,南北,6.0,0,满五年,高层,34.0,0,3,10,10,10
961,星沙万家丽北路湘龙路18号湘龙家园(别墅),113.06227994750245,28.268357397870407,19249,528,274.31,6,2,5,南北,19.0,0,满五年,,1.0,1,1,10,10,10
962,芙蓉定王台蔡锷南路48号天心华庭,112.97500402685196,28.19044471814548,8849,49.8,56.28,1,1,1,南北,16.0,1,满五年,高层,31.0,3,0,10,10,10
963,芙蓉袁家岭曙光北路5号向韶村,112.99519640779829,28.19530851298436,6490,36.8,56.71,2,1,1,南北,33.0,1,满五年,中层,9.0,5,5,10,10,10
964,开福开福周边青竹湖路222号绿城青竹园,112.95210952466078,28.35623895932269,23660,1500,634,6,2,2,南北,8.0,0,满五年,,3.0,0,0,10,0,10
965,芙蓉马王堆东二环上东辛顿公寓,113.01459360216576,28.21750076937353,8438,37.8,44.8,1,1,1,西北,14.0,1,,低层,31.0,1,3,10,10,10
966,望城玫瑰园银星路龙湖湘风原著(A3别墅),112.90804011862816,28.280010048669986,24418,630,258.01,8,4,6,东南,8.0,0,满五年,,1.0,0,0,10,1,10
967,岳麓中海国际联丰路融创融公馆,112.90905183601392,28.138930062662798,7854,37.8,48.13,1,1,1,北,11.0,0,满五年,低层,33.0,0,4,10,10,10
968,望城普瑞东路普瑞大道二段888号富基世纪公园丹桂园,112.89490398491554,28.300688937631246,6240,49.8,79.82,2,2,1,南,8.0,0,满五年,中层,32.0,0,0,10,1,10
969,开福山语城创远路1号湘江壹号(别墅),112.95457055286096,28.298066891502973,29028,800,275.6,5,2,3,南北,6.0,0,满五年,,1.0,0,1,2,1,0
970,星沙泉塘东六路泉塘安置小区(CD区),113.10725575647376,28.220240102455758,5634,338,600,6,6,6,南北,14.0,0,,高层,6.0,0,1,10,10,10
971,星沙通程广场南山路2号尚都花园城,113.07244234380778,28.231979973984487,4498,15.8,35.13,1,1,1,南北,10.0,0,满五年,高层,31.0,0,1,10,6,10
972,天心黄兴路步行街解放西路450号汀兰雅苑,112.96428919260954,28.195757666842198,9797,49,50.02,1,1,1,东南,16.0,1,,低层,30.0,1,1,10,10,10
973,浏阳荷花区天马路利通水岸山城,113.62823371401856,28.134197203834635,5667,30.8,54.35,2,1,1,南北,10.0,0,满五年,低层,24.0,0,0,10,1,10
974,浏阳淮川区金沙中路453号原乡全局宿舍,113.6203440215677,28.144614215606897,4046,25.8,63.77,2,2,1,南,30.0,0,,中层,6.0,0,0,0,0,10
975,星沙开元路开元路53号爱都,113.36446264812263,28.274038612664725,6706,22.8,34,1,1,1,南北,15.0,1,,中层,31.0,0,0,10,0,10
976,浏阳荷花区天马路47号浏金水岸,113.62622332522685,28.135655392855995,5535,23.8,43,1,1,1,南北,9.0,0,满五年,中层,18.0,0,0,10,1,10
977,"星沙泉塘远大路,近中轴路碧桂园星荟",113.6378508864715,28.18726193297385,5780,15.8,27.34,1,1,1,南,4.0,0,满五年,中层,21.0,0,1,10,4,10
978,雨花左家塘营山巷52号华天望族苑,112.99385546192583,28.18005495782284,6272,74,118,3,2,2,南北,19.0,1,满五年,高层,7.0,4,3,10,10,10
979,雨花沙子塘川河路阳光城尚东湾凌云府,113.05398726865012,28.176999852156307,12763,145,113.61,3,2,2,南北,5.0,0,,高层,49.0,1,1,10,10,10
980,天心南湖路南湖路406号森宇佳园,112.96786616167273,28.169176429374403,10790,128.8,119.38,3,2,2,南北,18.0,1,满五年,中层,12.0,1,1,10,6,10
981,天心新开铺韶山南路763号和庄(二期),112.97598634903095,28.13309181718447,12097,130,107.47,3,2,2,南,6.0,1,满五年,高层,33.0,0,3,10,10,10
982,天心天心区政府杉木冲中路麦芒国际,112.99197531900204,28.110200489332986,12396,108,87.13,3,1,1,南,5.0,1,满二年,高层,21.0,2,3,10,8,10
983,雨花沙子塘平阳路阳光城尚东湾蓝莓苑,113.06003240449071,28.174421236767778,10375,100,96.39,3,2,2,南,5.0,0,满五年,高层,31.0,1,1,10,8,10
984,岳麓观沙岭银杉路529号阳光丽城(一期),112.94417162132211,28.251059512640012,14599,126,86.31,3,2,1,南北,10.0,1,满五年,高层,18.0,0,4,10,10,10
985,雨花体育新城劳动东路101号美林景园,112.99921774491406,28.161323290375055,10080,136.8,135.72,3,2,2,南北,14.0,1,满五年,中层,12.0,5,1,10,10,10
986,开福四方坪车站北路306号兰亭峰景,113.00226291572635,28.22652932055571,13918,122,87.66,3,2,1,东北,13.0,1,满五年,高层,31.0,0,1,10,10,10
987,雨花左家塘车站南路9号兰亭优壳,113.00336480727066,28.169296825764263,13657,121.8,89.19,3,2,2,南北,12.0,1,满五年,高层,30.0,7,1,10,10,10
988,"雨花体育新城劳动路,近花侯路吾悦华府",113.0525377667516,28.160205555821687,13376,148,110.65,3,2,2,南北,5.0,1,,低层,34.0,2,1,10,10,10
989,雨花沙子塘新花侯路阳光城尚东湾青柠园,113.05449588288526,28.178839596008505,11532,153,132.68,4,2,2,南北,5.0,0,满二年,高层,28.0,1,1,10,10,10
990,芙蓉芙蓉车站北路车站北路228号王府花园,113.00414448334156,28.214102686875297,11335,148.8,131.28,3,2,2,东南,20.0,1,满五年,低层,23.0,1,1,10,9,10
991,雨花赤岗冲劳动中路265号锦绣世纪,112.99992510011077,28.1642746201919,11586,101.8,87.87,3,2,1,南北,10.0,1,满五年,中层,18.0,4,2,10,10,10
992,雨花红星圭塘路五矿万境水岸嘉苑,113.02500825245279,28.13162648593888,12160,112,92.11,3,2,1,南,8.0,1,满五年,高层,26.0,0,1,10,10,10
993,雨花高桥万家丽中路一段289号橄榄君庭,113.02721685631172,28.18229786425175,10662,135,126.62,3,2,2,南,10.0,1,满五年,中层,29.0,1,1,10,10,10
994,岳麓枫林三路麓云路148号梅溪盛荟,112.87786717806803,28.205386552408992,11474,153,133.35,4,2,2,南,4.0,1,满二年,中层,32.0,2,0,10,10,10
995,天心友谊路新姚北路208号标志浪漫满屋,112.97473881670595,28.13068459149041,10509,142.8,135.89,3,2,2,南北,9.0,1,,低层,28.0,0,4,10,10,10
996,雨花体育新城长沙大道阳光城尚东湾悦江府,113.05398726865012,28.176999852156307,12462,118.8,95.33,3,2,1,南,5.0,0,,中层,31.0,1,1,10,10,10
997,岳麓市政府岳麓大道179号西岸润泽府,112.9391728099881,28.227153671874785,10173,137,134.68,3,2,2,南北,9.0,1,满五年,低层,18.0,1,0,10,10,10
998,雨花体育新城劳动东路220号旭辉国际广场,113.02877608701351,28.158984600277073,15303,150,98.02,3,2,2,南北,8.0,1,,中层,33.0,3,2,10,10,10
999,开福湘江世纪城湘江北路湘江世纪城临江苑,112.96873118439615,28.270538848115912,11884,159.8,134.47,3,2,2,南北,13.0,1,满五年,高层,33.0,0,1,3,0,5
1000,雨花体育新城沙湾路合能雨花公馆,113.03752887084886,28.169990112829574,13577,120,88.39,3,2,2,南北,9.0,1,满五年,中层,30.0,2,3,10,10,10
1001,"雨花体育新城黎托路,近香樟东路绿地之窗",113.05006759920275,28.140727574943604,10372,132,127.27,4,2,2,南,9.0,1,满五年,中层,34.0,2,1,10,10,10
1002,岳麓洋湖湿地公园和顺路269号合能洋湖公馆(二期),112.9352442229509,28.131543357388626,12835,108,84.15,3,2,2,南北,7.0,1,满五年,高层,34.0,0,5,10,3,10
1003,岳麓枫林一路枫林一路737号共和世家,112.92612356916159,28.205481257739965,12983,165,127.09,3,2,2,南北,14.0,1,,高层,11.0,0,1,10,10,10
1004,雨花雨花区政府白冶路168号泰禹云开壹品,113.03840546451399,28.127573002588708,11690,104,88.97,3,2,1,南,9.0,1,满五年,中层,18.0,1,3,10,10,10
1005,岳麓梅溪湖南环湖路488号佳兆业云顶梅溪湖(一二期),112.88652836843264,28.180221263415934,13607,150,110.24,3,2,2,南,9.0,0,满五年,低层,38.0,1,0,10,3,10
1006,芙蓉马王堆沙湾路1688号长房白沙湾,113.03727567650127,28.19689384712788,11471,155,135.13,3,2,2,南,9.0,1,满五年,中层,24.0,4,2,10,10,10
1007,岳麓汽车西站咸嘉湖西路148号馨香雅苑,112.91366359421745,28.21818723736236,10308,108,104.78,3,2,1,南北,9.0,1,满五年,高层,23.0,2,1,10,10,10
1008,"雨花汽车南站万芙北路,近杉木冲中路贡院一号",113.00914922876002,28.10045550821205,10685,142,132.9,3,2,2,南北,9.0,1,满五年,低层,16.0,0,4,10,10,10
1009,岳麓银盆岭银杉路2号星蓝湾,112.94855222790093,28.230970824223014,11051,135.8,122.89,4,2,2,南北,11.0,1,满五年,低层,33.0,1,1,10,10,10
1010,岳麓咸嘉新村金星大道美林银谷国际社区,112.93017505064952,28.226513929256143,11047,150,135.79,3,2,2,南北,11.0,1,满五年,中层,29.0,1,2,10,10,10
1011,开福四方坪陡岭路152号宜家湘颂,112.99002925484487,28.2365302105811,10247,106,103.45,3,2,1,南,8.0,1,满五年,低层,33.0,1,6,10,10,10
1012,岳麓汽车西站玉兰路577号达美D6区,112.9087152629105,28.205109769446597,13662,115,84.18,3,2,1,南北,9.0,1,满五年,低层,32.0,2,5,10,7,10
1013,开福湘江世纪城湘江北路湘江世纪城达江苑,112.97286094996439,28.268730027628994,10915,136,124.6,3,2,2,南,15.0,1,满五年,中层,28.0,0,0,2,1,10
